Date,County,County_2020-10-23,County_2020-10-24,County_2020-10-25,County_2020-10-26,County_2020-10-27,County_2020-10-28,County_2020-10-29,County_2020-10-30,County_2020-10-31,County_2020-11-01,County_2020-11-02,County_2020-11-03,County_2020-11-04,County_2020-11-05,County_2020-11-06,County_2020-11-07,County_2020-11-08,County_2020-11-09,County_2020-11-10,County_2020-11-11,County_2020-11-12,County_2020-11-13,County_2020-11-14,State,State_2020-10-23,State_2020-10-24,State_2020-10-25,State_2020-10-26,State_2020-10-27,State_2020-10-28,State_2020-10-29,State_2020-10-30,State_2020-10-31,State_2020-11-01,State_2020-11-02,State_2020-11-03,State_2020-11-04,State_2020-11-05,State_2020-11-06,State_2020-11-07,State_2020-11-08,State_2020-11-09,State_2020-11-10,State_2020-11-11,State_2020-11-12,State_2020-11-13,State_2020-11-14,Status,Status_2020-10-23,Status_2020-10-24,Status_2020-10-25,Status_2020-10-26,Status_2020-10-27,Status_2020-10-28,Status_2020-10-29,Status_2020-10-30,Status_2020-10-31,Status_2020-11-01,Status_2020-11-02,Status_2020-11-03,Status_2020-11-04,Status_2020-11-05,Status_2020-11-06,Status_2020-11-07,Status_2020-11-08,Status_2020-11-09,Status_2020-11-10,Status_2020-11-11,Status_2020-11-12,Status_2020-11-13,Status_2020-11-14,University,University_2020-10-23,University_2020-10-24,University_2020-10-25,University_2020-10-26,University_2020-10-27,University_2020-10-28,University_2020-10-29,University_2020-10-30,University_2020-10-31,University_2020-11-01,University_2020-11-02,University_2020-11-03,University_2020-11-04,University_2020-11-05,University_2020-11-06,University_2020-11-07,University_2020-11-08,University_2020-11-09,University_2020-11-10,University_2020-11-11,University_2020-11-12,University_2020-11-13,University_2020-11-14
2020-08-30,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.999999999999998,-15.0,-15.0,-15.000000000000002,-15.000000000000002,-15.0,-14.999999999999998,-15.0,-15.000000000000002,-15.000000000000002,-15.0,-15.000000000000002,-15.0,-15.0,1866.857142857143,1866.857142857143,1866.857142857143,1866.857142857143,1866.8571428571433,1866.857142857143,1866.857142857143,1866.857142857143,1866.857142857143,1866.857142857143,1866.857142857143,1866.8571428571433,1866.857142857143,1866.8571428571433,1866.857142857143,1866.857142857143,1866.857142857143,1866.857142857143,1866.857142857143,1866.857142857143,1866.8571428571427,1866.857142857143,1866.857142857143,1866.857142857143,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857,71.57142857142857
2020-08-31,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,-38.285714285714285,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857142,1876.2857142857142,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857144,1876.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714,93.14285714285714
2020-09-01,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.99999999999999,-52.0,-52.0,-52.0,-52.0,-52.00000000000001,-52.0,-52.0,-52.00000000000001,-52.00000000000001,-52.00000000000001,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,1847.2857142857142,1847.2857142857142,1847.2857142857144,1847.2857142857144,1847.2857142857142,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857142,1847.2857142857144,1847.2857142857144,1847.2857142857142,1847.2857142857142,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857142,1847.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714285,108.85714285714285,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714285,108.85714285714286,108.85714285714285,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286,108.85714285714286
2020-09-02,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,-65.42857142857143,1847.2857142857142,1847.2857142857142,1847.2857142857144,1847.2857142857144,1847.2857142857142,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857142,1847.2857142857144,1847.2857142857144,1847.2857142857142,1847.2857142857142,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857144,1847.2857142857142,1847.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,118.28571428571428,118.28571428571428,118.28571428571428,118.28571428571428,118.28571428571428,118.28571428571428,118.28571428571428,118.28571428571428,118.28571428571428,118.28571428571428,118.2857142857143,118.28571428571428,118.2857142857143,118.2857142857143,118.2857142857143,118.28571428571428,118.28571428571428,118.28571428571428,118.28571428571428,118.2857142857143,118.2857142857143,118.2857142857143,118.28571428571428,118.2857142857143
2020-09-03,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857142,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857142,-58.42857142857143,-58.42857142857143,-58.42857142857143,-58.42857142857143,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142856,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,1786.7142857142858,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428,122.2857142857143,122.28571428571428,122.28571428571428,122.28571428571428,122.2857142857143,122.28571428571428,122.28571428571428,122.28571428571428,122.2857142857143,122.28571428571428,122.28571428571428,122.28571428571428,122.28571428571428
2020-09-04,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428577,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428577,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,2171.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714285,127.85714285714285,127.85714285714285,127.85714285714286,127.85714285714286,127.85714285714285,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714286,127.85714285714285
2020-09-05,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,17.285714285714285,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,2290.428571428572,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0
2020-09-06,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857142,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857142,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,27.142857142857146,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,2207.428571428572,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857142,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857142,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143,116.42857142857143
2020-09-07,50.28571428571429,50.28571428571429,50.28571428571429,50.285714285714285,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,50.28571428571429,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,2164.8571428571427,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143,93.42857142857143
2020-09-08,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714283,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,84.85714285714286,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,2132.8571428571427,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857,76.57142857142857
2020-09-09,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285715,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285715,101.14285714285714,101.14285714285715,101.14285714285715,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,101.14285714285714,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714,66.14285714285714
2020-09-10,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857142,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857142,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,106.42857142857143,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,2101.1428571428573,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,58.42857142857142,58.42857142857142,58.42857142857143,58.42857142857142,58.42857142857143,58.42857142857142,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857142,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857143,58.42857142857142
2020-09-11,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,44.42857142857143,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857144,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,1704.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857,48.57142857142857
2020-09-12,44.00000000000001,44.00000000000001,44.0,44.0,44.0,44.0,44.0,44.00000000000001,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1610.8571428571427,1610.8571428571427,1610.857142857143,1610.8571428571433,1610.857142857143,1610.857142857143,1610.857142857143,1610.8571428571433,1610.8571428571433,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,1610.857142857143,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715,44.714285714285715
